1,410.0,396.73,403.4,4149722.0
2,412.64,402.48,412.49,2680901.0
3,415.77,410.37,413.91,1835484.0
4,421.42,413.98,415.2,2263309.0
5,419.64,415.28,416.92,2142271.0
