1,99.24,94.4,98.18,16793307.0
2,102.93,96.96,102.25,22356977.0
3,103.9,101.7,103.25,14460714.0
4,109.03,105.53,106.29,28732670.0
5,111.05,108.04,108.56,20674804.0
